County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Volusia County, FL",2019,"251,861     ","242,915     ","8,946     ",3.6     
"Wakulla County, FL",2019,"15,271     ","14,817     ",454     ,3.0     
"Walton County, FL",2019,"31,848     ","30,914     ",934     ,2.9     
"Washington County, FL",2019,"9,625     ","9,282     ",343     ,3.6     
"Appling County, GA",2019,"9,285     ","8,906     ",379     ,4.1     
"Atkinson County, GA",2019,"4,566     ","4,416     ",150     ,3.3     
"Bacon County, GA",2019,"4,963     ","4,776     ",187     ,3.8     
"Baker County, GA",2019,"1,160     ","1,104     ",56     ,4.8     
"Baldwin County, GA",2019,"17,729     ","16,946     ",783     ,4.4     
"Banks County, GA",2019,"9,807     ","9,528     ",279     ,2.8     
"Barrow County, GA",2019,"41,331     ","40,107     ","1,224     ",3.0     
"Bartow County, GA",2019,"50,872     ","49,108     ","1,764     ",3.5     
"Ben Hill County, GA",2019,"5,465     ","5,156     ",309     ,5.7     
"Berrien County, GA",2019,"7,601     ","7,283     ",318     ,4.2     
"Bibb County, GA",2019,"68,058     ","65,256     ","2,802     ",4.1     
"Bleckley County, GA",2019,"4,600     ","4,356     ",244     ,5.3     
"Brantley County, GA",2019,"7,257     ","6,944     ",313     ,4.3     
"Brooks County, GA",2019,"6,885     ","6,641     ",244     ,3.5     
"Bryan County, GA",2019,"19,208     ","18,620     ",588     ,3.1     
"Bulloch County, GA",2019,"37,582     ","36,072     ","1,510     ",4.0     
"Burke County, GA",2019,"9,142     ","8,652     ",490     ,5.4     
"Butts County, GA",2019,"10,999     ","10,613     ",386     ,3.5     
"Calhoun County, GA",2019,"2,266     ","2,182     ",84     ,3.7     
"Camden County, GA",2019,"21,292     ","20,490     ",802     ,3.8     
"Candler County, GA",2019,"5,623     ","5,450     ",173     ,3.1     
"Carroll County, GA",2019,"55,771     ","53,746     ","2,025     ",3.6     
"Catoosa County, GA",2019,"33,534     ","32,479     ","1,055     ",3.1     
"Charlton County, GA",2019,"4,923     ","4,729     ",194     ,3.9     
"Chatham County, GA",2019,"141,320     ","136,469     ","4,851     ",3.4     
"Chattahoochee County, GA",2019,"2,033     ","1,937     ",96     ,4.7     
"Chattooga County, GA",2019,"10,403     ","9,859     ",544     ,5.2     
"Cherokee County, GA",2019,"137,413     ","133,463     ","3,950     ",2.9     
"Clarke County, GA",2019,"59,791     ","57,559     ","2,232     ",3.7     
"Clay County, GA",2019,883     ,820     ,63     ,7.1     
"Clayton County, GA",2019,"138,283     ","132,129     ","6,154     ",4.5     
"Clinch County, GA",2019,"2,823     ","2,715     ",108     ,3.8     
"Cobb County, GA",2019,"424,395     ","411,105     ","13,290     ",3.1     
"Coffee County, GA",2019,"19,251     ","18,477     ",774     ,4.0     
"Colquitt County, GA",2019,"21,793     ","21,082     ",711     ,3.3     
"Columbia County, GA",2019,"76,219     ","73,803     ","2,416     ",3.2     
"Cook County, GA",2019,"8,172     ","7,887     ",285     ,3.5     
"Coweta County, GA",2019,"75,472     ","73,141     ","2,331     ",3.1     
"Crawford County, GA",2019,"5,653     ","5,440     ",213     ,3.8     
"Crisp County, GA",2019,"9,606     ","9,220     ",386     ,4.0     
"Dade County, GA",2019,"8,137     ","7,858     ",279     ,3.4     
"Dawson County, GA",2019,"12,740     ","12,363     ",377     ,3.0     
"Decatur County, GA",2019,"11,684     ","11,227     ",457     ,3.9     
"DeKalb County, GA",2019,"398,467     ","384,029     ","14,438     ",3.6     
"Dodge County, GA",2019,"7,173     ","6,774     ",399     ,5.6     
"Dooly County, GA",2019,"5,082     ","4,884     ",198     ,3.9     
"Dougherty County, GA",2019,"37,755     ","35,934     ","1,821     ",4.8     
"Douglas County, GA",2019,"73,302     ","70,570     ","2,732     ",3.7     
"Early County, GA",2019,"4,390     ","4,211     ",179     ,4.1     
"Echols County, GA",2019,"1,914     ","1,859     ",55     ,2.9     
"Effingham County, GA",2019,"32,274     ","31,320     ",954     ,3.0     
"Elbert County, GA",2019,"7,861     ","7,541     ",320     ,4.1     
"Emanuel County, GA",2019,"8,429     ","7,966     ",463     ,5.5     
"Evans County, GA",2019,"4,950     ","4,777     ",173     ,3.5     
"Fannin County, GA",2019,"11,505     ","11,103     ",402     ,3.5     
"Fayette County, GA",2019,"58,109     ","56,284     ","1,825     ",3.1     
"Floyd County, GA",2019,"44,200     ","42,415     ","1,785     ",4.0     
"Forsyth County, GA",2019,"125,208     ","121,604     ","3,604     ",2.9     
"Franklin County, GA",2019,"10,214     ","9,842     ",372     ,3.6     
"Fulton County, GA",2019,"560,936     ","540,379     ","20,557     ",3.7     
"Gilmer County, GA",2019,"12,043     ","11,602     ",441     ,3.7     
"Glascock County, GA",2019,"1,278     ","1,229     ",49     ,3.8     
"Glynn County, GA",2019,"38,862     ","37,488     ","1,374     ",3.5     
"Gordon County, GA",2019,"28,513     ","27,505     ","1,008     ",3.5     
"Grady County, GA",2019,"10,677     ","10,304     ",373     ,3.5     
"Greene County, GA",2019,"7,314     ","7,022     ",292     ,4.0     
"Gwinnett County, GA",2019,"491,076     ","475,438     ","15,638     ",3.2     
"Habersham County, GA",2019,"19,474     ","18,784     ",690     ,3.5     
"Hall County, GA",2019,"102,878     ","99,859     ","3,019     ",2.9     
"Hancock County, GA",2019,"2,518     ","2,372     ",146     ,5.8     
"Haralson County, GA",2019,"12,591     ","12,151     ",440     ,3.5     
"Harris County, GA",2019,"16,949     ","16,409     ",540     ,3.2     
"Hart County, GA",2019,"11,620     ","11,198     ",422     ,3.6     
"Heard County, GA",2019,"5,234     ","5,052     ",182     ,3.5     
"Henry County, GA",2019,"116,961     ","112,605     ","4,356     ",3.7     
"Houston County, GA",2019,"71,274     ","68,789     ","2,485     ",3.5     
"Irwin County, GA",2019,"3,407     ","3,244     ",163     ,4.8     
"Jackson County, GA",2019,"37,798     ","36,743     ","1,055     ",2.8     
"Jasper County, GA",2019,"6,987     ","6,759     ",228     ,3.3     
"Jeff Davis County, GA",2019,"6,195     ","5,902     ",293     ,4.7     
"Jefferson County, GA",2019,"6,644     ","6,316     ",328     ,4.9     
"Jenkins County, GA",2019,"3,213     ","3,044     ",169     ,5.3     
"Johnson County, GA",2019,"4,080     ","3,925     ",155     ,3.8     
"Jones County, GA",2019,"13,768     ","13,311     ",457     ,3.3     
"Lamar County, GA",2019,"8,216     ","7,883     ",333     ,4.1     
"Lanier County, GA",2019,"3,785     ","3,628     ",157     ,4.1     
"Laurens County, GA",2019,"19,590     ","18,664     ",926     ,4.7     
"Lee County, GA",2019,"15,153     ","14,677     ",476     ,3.1     
"Liberty County, GA",2019,"25,996     ","24,972     ","1,024     ",3.9     
"Lincoln County, GA",2019,"3,555     ","3,413     ",142     ,4.0     
"Long County, GA",2019,"8,353     ","8,035     ",318     ,3.8     
"Lowndes County, GA",2019,"51,738     ","49,834     ","1,904     ",3.7     
"Lumpkin County, GA",2019,"16,960     ","16,398     ",562     ,3.3     
"McDuffie County, GA",2019,"8,766     ","8,295     ",471     ,5.4     
"McIntosh County, GA",2019,"6,108     ","5,878     ",230     ,3.8     
"Macon County, GA",2019,"4,729     ","4,504     ",225     ,4.8     
"Madison County, GA",2019,"13,430     ","13,000     ",430     ,3.2     
"Marion County, GA",2019,"3,298     ","3,152     ",146     ,4.4     
"Meriwether County, GA",2019,"8,907     ","8,484     ",423     ,4.7     
"Miller County, GA",2019,"2,807     ","2,712     ",95     ,3.4     
"Mitchell County, GA",2019,"8,500     ","8,100     ",400     ,4.7     
"Monroe County, GA",2019,"13,039     ","12,596     ",443     ,3.4     
"Montgomery County, GA",2019,"3,931     ","3,722     ",209     ,5.3     
"Morgan County, GA",2019,"9,392     ","9,085     ",307     ,3.3     
"Murray County, GA",2019,"15,643     ","14,815     ",828     ,5.3     
"Muscogee County, GA",2019,"77,914     ","74,199     ","3,715     ",4.8     
"Newton County, GA",2019,"52,934     ","50,793     ","2,141     ",4.0     
"Oconee County, GA",2019,"20,069     ","19,536     ",533     ,2.7     
"Oglethorpe County, GA",2019,"7,045     ","6,809     ",236     ,3.3     
"Paulding County, GA",2019,"87,765     ","85,070     ","2,695     ",3.1     
"Peach County, GA",2019,"11,913     ","11,405     ",508     ,4.3     
"Pickens County, GA",2019,"15,469     ","14,981     ",488     ,3.2     
"Pierce County, GA",2019,"8,701     ","8,392     ",309     ,3.6     
"Pike County, GA",2019,"8,999     ","8,714     ",285     ,3.2     
"Polk County, GA",2019,"18,593     ","17,889     ",704     ,3.8     
"Pulaski County, GA",2019,"4,070     ","3,906     ",164     ,4.0     
"Putnam County, GA",2019,"8,334     ","7,958     ",376     ,4.5     
"Quitman County, GA",2019,813     ,770     ,43     ,5.3     
"Rabun County, GA",2019,"7,326     ","7,058     ",268     ,3.7     
"Randolph County, GA",2019,"2,558     ","2,431     ",127     ,5.0     
"Richmond County, GA",2019,"85,470     ","81,412     ","4,058     ",4.7     
"Rockdale County, GA",2019,"44,649     ","42,863     ","1,786     ",4.0     
"Schley County, GA",2019,"2,260     ","2,170     ",90     ,4.0     
"Screven County, GA",2019,"5,166     ","4,875     ",291     ,5.6     
"Seminole County, GA",2019,"3,110     ","2,972     ",138     ,4.4     
"Spalding County, GA",2019,"28,770     ","27,562     ","1,208     ",4.2     
"Stephens County, GA",2019,"10,849     ","10,422     ",427     ,3.9     
"Stewart County, GA",2019,"2,499     ","2,389     ",110     ,4.4     
"Sumter County, GA",2019,"12,891     ","12,255     ",636     ,4.9     
"Talbot County, GA",2019,"2,830     ","2,700     ",130     ,4.6     
"Taliaferro County, GA",2019,547     ,518     ,29     ,5.3     
"Tattnall County, GA",2019,"9,771     ","9,387     ",384     ,3.9     
"Taylor County, GA",2019,"3,039     ","2,909     ",130     ,4.3     
"Telfair County, GA",2019,"4,307     ","3,894     ",413     ,9.6     
"Terrell County, GA",2019,"3,553     ","3,369     ",184     ,5.2     
"Thomas County, GA",2019,"17,033     ","16,339     ",694     ,4.1     
"Tift County, GA",2019,"20,340     ","19,643     ",697     ,3.4     
"Toombs County, GA",2019,"12,027     ","11,422     ",605     ,5.0     
"Towns County, GA",2019,"3,980     ","3,781     ",199     ,5.0     
"Treutlen County, GA",2019,"2,732     ","2,586     ",146     ,5.3     
"Troup County, GA",2019,"38,059     ","36,806     ","1,253     ",3.3     
"Turner County, GA",2019,"3,226     ","3,100     ",126     ,3.9     
"Twiggs County, GA",2019,"2,863     ","2,698     ",165     ,5.8     
"Union County, GA",2019,"10,516     ","10,174     ",342     ,3.3     
"Upson County, GA",2019,"11,430     ","11,008     ",422     ,3.7     
"Walker County, GA",2019,"31,462     ","30,288     ","1,174     ",3.7     
"Walton County, GA",2019,"46,257     ","44,765     ","1,492     ",3.2     
"Ware County, GA",2019,"15,524     ","14,927     ",597     ,3.8     
"Warren County, GA",2019,"2,766     ","2,630     ",136     ,4.9     
"Washington County, GA",2019,"7,070     ","6,765     ",305     ,4.3     
"Wayne County, GA",2019,"11,535     ","11,054     ",481     ,4.2     
"Webster County, GA",2019,"1,029     ",977     ,52     ,5.1     
"Wheeler County, GA",2019,"1,678     ","1,552     ",126     ,7.5     
"White County, GA",2019,"16,583     ","16,118     ",465     ,2.8     
"Whitfield County, GA",2019,"43,978     ","41,941     ","2,037     ",4.6     
"Wilcox County, GA",2019,"2,718     ","2,594     ",124     ,4.6     
"Wilkes County, GA",2019,"3,816     ","3,634     ",182     ,4.8     
"Wilkinson County, GA",2019,"4,057     ","3,899     ",158     ,3.9     
"Worth County, GA",2019,"9,062     ","8,700     ",362     ,4.0     
"Hawaii County, HI",2019,"93,600     ","90,674     ","2,926     ",3.1     
"Honolulu County/city, HI",2019,"463,895     ","453,077     ","10,818     ",2.3     
"Kauai County, HI",2019,"37,682     ","36,770     ",912     ,2.4     
"Maui County, HI",2019,"89,513     ","87,393     ","2,120     ",2.4     
"Ada County, ID",2019,"256,429     ","249,853     ","6,576     ",2.6     
"Adams County, ID",2019,"1,734     ","1,615     ",119     ,6.9     
"Bannock County, ID",2019,"42,950     ","41,720     ","1,230     ",2.9     
"Bear Lake County, ID",2019,"2,999     ","2,910     ",89     ,3.0     
"Benewah County, ID",2019,"4,121     ","3,902     ",219     ,5.3     
"Bingham County, ID",2019,"23,979     ","23,330     ",649     ,2.7     
"Blaine County, ID",2019,"12,447     ","12,116     ",331     ,2.7     
"Boise County, ID",2019,"3,550     ","3,395     ",155     ,4.4     
"Bonner County, ID",2019,"20,253     ","19,390     ",863     ,4.3     
"Bonneville County, ID",2019,"57,575     ","56,173     ","1,402     ",2.4     
"Boundary County, ID",2019,"5,409     ","5,162     ",247     ,4.6     
"Butte County, ID",2019,"1,386     ","1,349     ",37     ,2.7     
"Camas County, ID",2019,688     ,668     ,20     ,2.9     
"Canyon County, ID",2019,"105,652     ","102,201     ","3,451     ",3.3     
"Caribou County, ID",2019,"4,145     ","4,032     ",113     ,2.7     
"Cassia County, ID",2019,"12,252     ","11,950     ",302     ,2.5     
"Clark County, ID",2019,380     ,365     ,15     ,3.9     
"Clearwater County, ID",2019,"2,924     ","2,724     ",200     ,6.8     
"Custer County, ID",2019,"2,240     ","2,145     ",95     ,4.2     
"Elmore County, ID",2019,"11,662     ","11,275     ",387     ,3.3     
"Franklin County, ID",2019,"7,135     ","6,966     ",169     ,2.4     
"Fremont County, ID",2019,"7,818     ","7,633     ",185     ,2.4     
"Gem County, ID",2019,"8,397     ","8,115     ",282     ,3.4     
"Gooding County, ID",2019,"8,286     ","8,066     ",220     ,2.7     
"Idaho County, ID",2019,"6,633     ","6,331     ",302     ,4.6     
"Jefferson County, ID",2019,"14,107     ","13,774     ",333     ,2.4     
"Jerome County, ID",2019,"12,348     ","12,023     ",325     ,2.6     
"Kootenai County, ID",2019,"80,800     ","77,878     ","2,922     ",3.6     
"Latah County, ID",2019,"20,640     ","20,082     ",558     ,2.7     
"Lemhi County, ID",2019,"3,586     ","3,414     ",172     ,4.8     
"Lewis County, ID",2019,"1,648     ","1,556     ",92     ,5.6     
"Lincoln County, ID",2019,"2,698     ","2,600     ",98     ,3.6     
"Madison County, ID",2019,"22,187     ","21,774     ",413     ,1.9     
"Minidoka County, ID",2019,"11,499     ","11,205     ",294     ,2.6     
"Nez Perce County, ID",2019,"21,153     ","20,549     ",604     ,2.9     
"Oneida County, ID",2019,"2,339     ","2,285     ",54     ,2.3     
"Owyhee County, ID",2019,"5,469     ","5,280     ",189     ,3.5     
"Payette County, ID",2019,"11,808     ","11,381     ",427     ,3.6     
"Power County, ID",2019,"4,115     ","3,986     ",129     ,3.1     
"Shoshone County, ID",2019,"5,201     ","4,891     ",310     ,6.0     
"Teton County, ID",2019,"6,674     ","6,522     ",152     ,2.3     
"Twin Falls County, ID",2019,"41,632     ","40,449     ","1,183     ",2.8     
"Valley County, ID",2019,"5,601     ","5,379     ",222     ,4.0     
"Washington County, ID",2019,"4,647     ","4,452     ",195     ,4.2     
"Adams County, IL",2019,"32,290     ","31,239     ","1,051     ",3.3     
"Alexander County, IL",2019,"1,947     ","1,828     ",119     ,6.1     
"Bond County, IL",2019,"7,783     ","7,498     ",285     ,3.7     
"Boone County, IL",2019,"26,397     ","24,983     ","1,414     ",5.4     
"Brown County, IL",2019,"3,009     ","2,938     ",71     ,2.4     
"Bureau County, IL",2019,"17,225     ","16,457     ",768     ,4.5     
"Calhoun County, IL",2019,"2,316     ","2,213     ",103     ,4.4     
"Carroll County, IL",2019,"7,390     ","7,101     ",289     ,3.9     
"Cass County, IL",2019,"6,086     ","5,846     ",240     ,3.9     
"Champaign County, IL",2019,"109,107     ","105,208     ","3,899     ",3.6     
"Christian County, IL",2019,"14,519     ","13,849     ",670     ,4.6     
"Clark County, IL",2019,"7,656     ","7,315     ",341     ,4.5     
"Clay County, IL",2019,"6,478     ","6,197     ",281     ,4.3     
"Clinton County, IL",2019,"20,634     ","20,022     ",612     ,3.0     
"Coles County, IL",2019,"23,883     ","22,966     ",917     ,3.8     
